33,"Số 11 ngách 11
ngõ 146 
Vương Thừa Vũ",301,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"Sàn 26
Gác 8","5,400,000 đ",,Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
32,"Số 11 ngách 11
ngõ 146 
Vương Thừa Vũ",304,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"Sàn 26
Gác 8","5,400,000 đ",Tặng 500k chuyển vào,Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
36,"Số 11 ngách 11
ngõ 146 
Vương Thừa Vũ",305,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"Sàn 26
Gác 8","5,400,000 đ",Tặng 500k chuyển vào,Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
35,"Số 11 ngách 11
ngõ 146 
Vương Thừa Vũ",405,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"Sàn 26
Gác 8","5,400,000 đ",Tặng 1000k chuyển vào,có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
8,"Số 11 ngách 11
ngõ 146 
Vương Thừa Vũ",502,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"Sàn 26
Gác 8","5,600,000 đ",,Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
56,"Số 11 ngách 11
ngõ 146 
Vương Thừa Vũ",601,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"Sàn 26
Gác 8","5,600,000 đ",Tặng 1000k chuyển vào,Có khách,,Full đồ như ảnh,Bảo Chấn,,,,,,,,,,,,,,,
,"Số 11 ngách 11
ngõ 146 
Vương Thừa Vũ",604,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"Sàn 26
Gác 8","5,700,000 đ",Tặng 1000k chuyển vào,Có khách,,Full đồ như ảnh,Bảo Chấn,,,,,,,,,,,,,,,
,"Số 9 ngách 11
ngõ 146 
Vương Thừa Vũ",301,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"Sàn 26
Gác 8","5,500,000 đ",Tặng 500k chuyển vào,Có khách,,Full đồ như ảnh,Bảo Chấn,,,,,,,,,,,,,,,
,"Số 11 ngách 11
ngõ 146 
Vương Thừa Vũ",603,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"Sàn 26
Gác 8","5,700,000 đ",29/02,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
,"Số 11 ngách 11
ngõ 146 
Vương Thừa Vũ",503,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"Sàn 26
Gác 8","5,500,000 đ",Tặng 500k chuyển vào,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",702,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,800,000 đ",,Có khách￼,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",508,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,800,000 đ",,Có khách￼,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",202,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,600,000 đ",,Có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",302,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,700,000 đ",,Có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 9 
Ngõ 367 Nguyễn Khang",701,Cầu Giấy,"Hình ảnh,video",1 NGỦ,30,"5,700,000 đ",Tặng 1tr kí hđ trước 25/4,Có khách,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, 1 bàn 2 ghế,tivi máy giặt để ban công",,,,,,,,,,,,,,,,
,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",205,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,800,000 đ",,Có khách￼,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",507,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,800,000 đ",,Có khách￼,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",306,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,500,000 đ",,Có khách￼,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",306,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,500,000 đ",,có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",608,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,700,000 đ",,Có khách￼,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 52
Ngõ 173
 Hoàng Hoa Thám",307,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,25,"4,800,000 đ",,Có khách￼,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 52
Ngõ 173
 Hoàng Hoa Thám",601,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,25,"4,600,000 đ",,Có khách￼,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 52
Ngõ 173
 Hoàng Hoa Thám",602,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,25,"4,600,000 đ",,Có khách￼,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 52
Ngõ 173
 Hoàng Hoa Thám",703,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,25,"4,700,000 đ",,Có khách￼,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 48 
Ngõ 79 mễ trì thượng",303,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,24+6 GÁC,"4,500,000 đ",,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",701,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,800,000 đ",,Có khách￼,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 52
Ngõ 173
 Hoàng Hoa Thám",704,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,"25
7","4,600,000 đ",,Có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 52
Ngõ 173
 Hoàng Hoa Thám",602,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,"25
7","4,600,000 đ",,Có khách￼,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 52
Ngõ 173
 Hoàng Hoa Thám",506,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,"25
7","4,600,000 đ",,Có khách￼,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 52
Ngõ 173
 Hoàng Hoa Thám",501,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,"25
7","4,600,000 đ",,Có khách￼,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 52
Ngõ 173
 Hoàng Hoa Thám",408,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,"35
7","5,800,000 đ",,Có khách￼,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 10 
ngõ 118 
Vương Thừa Vũ",302,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,26+6 GÁC,"5,700,000 đ",,Có khách￼,,"Đệm, tủ quần áox, điều hòa, nóng lạnh, tủ bếp, ,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 10 
ngõ 118 
Vương Thừa Vũ",402,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,26+6 GÁC,"5,700,000 đ",,Có khách￼,,"Đệm, tủ quần áox, điều hòa, nóng lạnh, tủ bếp, ,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,12/ 66 Ngõ giếng,603,Đống Đa,"Hình ảnh,video",1 NGỦ,30,"6,000,000 đ",,Có khách￼,,"Giường, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, bàn ăn,tivi hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 28 
Ngõ 242 Láng",502,"Đống Đa
","Hình ảnh,video",1 NGỦ,30,"5,800,000 đ",,Có khách￼,,"Giường, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, bàn ăn,tivi hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",205,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,400,000 đ",,Có khách￼,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",703,Thanh Xuân,,"1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,600,000 đ",,Có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",704,Thanh Xuân,,"1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,600,000 đ",,Có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",303,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,500,000 đ",,Có khách￼,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",403,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,500,000 đ",,Có khách￼,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
7,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",501,Thanh Xuân,"Link ảnh,video",1 NGỦ+GÁC XÉP,"Sàn 30
Gác 8","6,000,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
11,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",602,Thanh Xuân,"Link ảnh,video",1 NGỦ+GÁC XÉP,"Sàn 30
Gác 8","6,500,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",306,Thanh Xuân,,"1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,900,000 đ",,Có khách￼,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",403,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,700,000 đ",,Có khách￼,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",404,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,500,000 đ",,Có khách￼,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",405,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,500,000 đ",,Có khách￼,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",503,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,700,000 đ",,Có khách￼,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",504,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,700,000 đ",,Có khách￼,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",505,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,500,000 đ",,Có khách￼,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",604,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,700,000 đ",,Có khách￼,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 10
66 Ngõ Giếng
Đông Các,Ô Chợ Dừa",501,Đống Đa,"Hình ảnh, video","1 Ngủ
","Sàn 28
","6,000,000 đ",,Có khách￼,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
14,"Số 11 ngách 11
ngõ 146 
Vương Thừa Vũ",505,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"Sàn 26
Gác 8","5,600,000 đ",,có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
18,"Số 11 ngách 11
ngõ 146 
Vương Thừa Vũ",201,Thanh Xuân,"Hình ảnh,video",1 NGỦ+1 KHÁCH,38,"6,500,000 đ",,có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
,28 Ngõ 242 Đường Láng,703,Đống Đa,https://drive.google.com/drive/u/0/folders/1BwCvSOdBFvqL4x55Xo71_9-d4H9tUNZU,1 NGỦ,30,"5,500,000 đ","""Dịch vụ 300k/1 phòng
Mạng:100k/phòng
Dịch vụ chung: 200k/1 phòng
(Thang máy, Thu rác, gửi xe, điện chung, free 2 xe).
Xe thứ 3: 80k""",Có khách,,Full đồ như ảnh,Tùng,0357992605,Căn đối tác,,,,,,,,,,,,,
,"ngõ 184/41 hoa bằng
",301,Cầu Giấy,T3,"Studio 
",24m,"3,700,000 đ","Điện 3k5/1 số
DV: Net 100k/ phòng
Nước chia đầu người
Ưu tiên ở 2",Có khách,,Full đồ như ảnh,Sơn,0363235763,Căn lên hộ,,,,,,,,,,,,,
,1194 Đường Láng,403( fix),Đống Đa,https://drive.google.com/drive/folders/1CJWyYFlDAOOPII5V_MwTRN2Ay2F9454E,"Studio 
",25,"5,000,000","Điện 4k/số
Nước 32k/1 khối
mạng 100k/phòng
Dịch vụ khác: vệ sinh/điện chung, thang máy, rác 120.000/người
Không nuôi chó, tối đa ở 4, không xe điện, không người nước ngoài",trống,,Full đồ như ảnh,"Bảo Chấn
9x","0934686094
0967691507",,,,,,,,,,,,,,
,1194 Đường Láng,603,Đống Đa,https://drive.google.com/drive/folders/1PFIvVTx1NX9fwDT32LfsIh04tAYbG-pi,"Studio 
",25,"5,000,000","Điện 4k/số
Nước 32k/1 khối
mạng 100k/phòng
Dịch vụ khác: vệ sinh/điện chung, thang máy, rác 120.000/người
Không nuôi chó, tối đa ở 4, không xe điện, không người nước ngoài",Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
,Số 73 Ngõ 189 Nguyễn Ngọc Vũ,01/11 update ảnh,,,,,,,,,,,,,,,,,,,,,,,,,
73,111 Âu Cơ,Tầng 1-2-3-4-,Tây Hồ,https://drive.google.com/drive/folders/1oeIeNUPOFgUuNm0wD2nzjeg-O1v7b5Fh,Studio,32,"7,200,000 đ","Điện 4k/số
Nước 32k/1 khối
mạng 100k/phòng
Dịch vụ khác: vệ sinh/điện chung, thang máy, rác 120.000/người
",Trống,,Full đồ như ảnh,Kiên,0967691507,,,,,,,,,,,,,,
74,111 Âu Cơ,Tầng 5-6-7,Tây Hồ,https://drive.google.com/drive/folders/1fdLqnhr1vxmr6DVJf4D4Pvi8O6Wui9QL,Studio,34,"7,500,000 đ","Điện 4k/số
Nước 32k/1 khối
mạng 100k/phòng
Dịch vụ khác: vệ sinh/điện chung, thang máy, rác 120.000/người
",Trống,,Full đồ như ảnh,Kiên,0967691507,,,,,,,,,,,,,,
79,110 ngõ 242 đường láng,401,Đống Đa,"Hình ảnh, video",1 ngủ 1 khách,36,"7,000,000 đ","Điện 4k/số
Nước 32k/1 khối
mạng 100k/phòng
Dịch vụ khác: vệ sinh/điện chung, thang máy, rác 150.000/người",Trống,,Full đồ như ảnh,Tùng,0357992605,,,,,,,,,,,,,,
85,46 Ngõ 84 Hoàng Ngân,56-46-36-26,Cầu Giấy,https://drive.google.com/drive/folders/1IKfyypZolSlUA1tciYN_slbOlW98wEBg,Studio,23,5tr3-5tr6,"Điện 4k/số
Nước 32k/1 khối
mạng 100k/phòng
Dịch vụ khác: vệ sinh/điện chung, thang máy, rác 120.000/người",Trống,,"Full đồ như ảnh
+ thêm 2 ghế ăn và bàn ăn","Bảo Chấn
Trung Kiên","0934686094
0967691507",,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,,,,,,,,,,,,,,,
